Gene	Year	Citekey	Entity	Tier
MYL7	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
MYLK	2017	jalladesExomeSequencingIdentifies2017	MZL	2
MYO18A	2012	schmitzBurkittLymphomaPathogenesis2012	BL	2
MYO19	2015	novakWholeexomeAnalysisReveals2015	DLBCL	2
MYO1G	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
MYO5C	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
MYOM2	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
MYRIP	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NANOG	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	3
NAV1	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	2
NBEAL1	2012	loveGeneticLandscapeMutations2012	BL	2
NCOA6	2017	jalladesExomeSequencingIdentifies2017	MZL	2
NCOR1	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
NCOR2	2012	schmitzBurkittLymphomaPathogenesis2012	BL	2
NCOR2	2016	spinaGeneticsNodalMarginal2016	MZL	1
NCOR2	2021	sarkozyMutationalLandscapeGray2021	PMBL	2
NDUFS1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NEAT1	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
NEB	2022	maSubtypespecificCooccurringGenetic2022	FL	2
NEK1	2015	reichelFlowSortingExome2015	PMBL	2
NELL2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NF1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	2
NFIB	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NFKB2	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
NFKB2	2019	mottokIntegrativeGenomicAnalysis2019	PMBL	2
NFKBIA	2019	wienandGenomicAnalysesFlowsorted2019	PMBL	1
NFKBIA	2004	thomasMutationalAnalysisIkappaBalpha2004	DLBCL	1
NFKBIA	2023	russler-germainMutationsAssociatedProgression2023	FL	2
NFKBIE	2020	pararajalingamCodingNoncodingDrivers2020	MCL	1
NFKBIE	2016	mansouriFrequentNFKBIEDeletions2016	PMBL	1
NFKBIE	2016	morinGeneticLandscapesRelapsed2016	DLBCL	1
NFKBIZ	2016	morinGeneticLandscapesRelapsed2016	DLBCL	1
NFX1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NGFR	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NIN	2014	zhangGenomicLandscapeMantle2014	MCL	2
NIPBL	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NLGN2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NLRP5	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
NLRP7	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NLRP8	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	3
NOA1	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
NOL9	2016	spinaGeneticsNodalMarginal2016	MZL	1
NOL9	2018	schmitzGeneticsPathogenesisDiffuse2018	DLBCL	1
NOTCH1	2012	loveGeneticLandscapeMutations2012	BL	3
NOTCH1	2012	rossiCodingGenomeSplenic2012	MZL	1
NOTCH1	2013	beaLandscapeSomaticMutations2013	MCL	1
NOTCH1	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	1
NOTCH2	2012	rossiCodingGenomeSplenic2012	MZL	1
NOTCH2	2013	beaLandscapeSomaticMutations2013	MCL	1
NOTCH2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	1
NOTCH3	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
NPHP1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NPY2R	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NR2F2	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	3
NRAS	2017	jalladesExomeSequencingIdentifies2017	MZL	2
NRXN2	2012	loveGeneticLandscapeMutations2012	BL	3
NRXN2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NSD1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NSD2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
NSD2	2013	beaLandscapeSomaticMutations2013	MCL	1
NUP153	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
NUP214	2018	tiacciPervasiveMutationsJAKSTAT2018	PMBL	2
ODZ2	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
ODZ3	2015	novakWholeexomeAnalysisReveals2015	DLBCL	2
OFD1	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
OGDHL	2014	zhangGenomicLandscapeMantle2014	MCL	2
ONECUT1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
OR13C2	2023	gomezUltraDeepSequencingReveals2023	PMBL	2
OR6K3	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
OR8H2	2023	russler-germainMutationsAssociatedProgression2023	FL	2
OSBPL10	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	1
P2RX5	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
P2RY2	2012	loveGeneticLandscapeMutations2012	BL	2
P2RY8	2014	muppidiLossSignalingGa132014	BL	1
P2RY8	2023	drevalGeneticSubdivisionsFollicular2023	FL	2
P2RY8	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	1
PABPC1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PABPC4L	2019	paneaWholeGenomeLandscape2019	BL	3
PACRG	2016	spinaGeneticsNodalMarginal2016	MZL	2
PADI1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PAPOLG	2018	schmitzGeneticsPathogenesisDiffuse2018	DLBCL	2
PAPPA2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PARK2	2016	spinaGeneticsNodalMarginal2016	MZL	2
PASD1	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
PASK	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
PAX5	2001	pasqualucciHypermutationMultipleProtooncogenes2001	DLBCL	2
PBX1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PC	2012	loveGeneticLandscapeMutations2012	BL	3
PCBP1	2012	schmitzBurkittLymphomaPathogenesis2012	BL	1
PCCB	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCDE1C	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCDH7	2023	gomezUltraDeepSequencingReveals2023	PMBL	2
PCDH7	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCDHA11	2019	paneaWholeGenomeLandscape2019	BL	3
PCDHB1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCDHB11	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
PCDHB15	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCDHB2	2014	zhangGenomicLandscapeMantle2014	MCL	2
PCDHB3	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCDHB5	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCDHB6	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
PCDHGA2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PCLO	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
PCSK2	2013	beaLandscapeSomaticMutations2013	MCL	2
PDCD11	2012	schmitzBurkittLymphomaPathogenesis2012	BL	2
PDE1C	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PDE4DIP	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	3
PDGFC	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
PDGFRA	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PDGFRB	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PDIA2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PDLIM3	2013	beaLandscapeSomaticMutations2013	MCL	2
PDS5B	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
PDS5B	2021	hubschmannMutationalMechanismsShaping2021	FL	2
PDZRN3	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PDZRN3	2019	paneaWholeGenomeLandscape2019	BL	3
PDZRN4	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PFN1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PGR	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PHF6	2023	thomasGeneticSubgroupsInform2023	BL	1
PHF6	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
PIK3CD	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	2
PIK3R1	2019	paneaWholeGenomeLandscape2019	BL	3
PIK3R1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	2
PIM1	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
PIM1	2001	pasqualucciHypermutationMultipleProtooncogenes2001	DLBCL	1
PIM1	2023	drevalGeneticSubdivisionsFollicular2023	FL	1
PIM1	2021	dunsCharacterizationDLBCLPMBL2021	PMBL	1
PIM2	2015	reichelFlowSortingExome2015	PMBL	1
PIM2	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
PKD1	2013	morinMutationalStructuralAnalysis2013	DLBCL	3
PLA2G4B	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PLA2G4D	2013	parryWholeExomeSequencing2013	MZL	2
PLCB4	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PLCG2	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PLCG2	2019	paneaWholeGenomeLandscape2019	BL	2
PLEKHA7	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PLXNB3	2016	spinaGeneticsNodalMarginal2016	MZL	2
PLXNB3	2014	zhangGenomicLandscapeMantle2014	MCL	2
PMS1	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
PNLIPRP1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PNPO	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
PNPT1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
POGZ	2013	morinMutationalStructuralAnalysis2013	DLBCL	3
POLD3	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
POLE	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
POLQ	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
POLRMT	2012	loveGeneticLandscapeMutations2012	BL	3
POR	2012	loveGeneticLandscapeMutations2012	BL	3
POT1	2014	zhangGenomicLandscapeMantle2014	MCL	1
POU2AF1	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	1
POU2AF1	2017	krysiakRecurrentSomaticMutations2017	FL	1
POU2F2	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	1
POU2F2	2017	krysiakRecurrentSomaticMutations2017	FL	1
PPARGC1A	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PPP2R2B	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PPP2R5A	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
PPP4C	2021	hubschmannMutationalMechanismsShaping2021	FL	2
PPP6R2	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
PPWD1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PRDM1	2006	pasqualucciInactivationPRDM1BLIMP12006	DLBCL	1
PRDM1	2022	maSubtypespecificCooccurringGenetic2022	BL	2
PRDM16	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PREX1	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
PRKCB	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
PRKCB1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PRKCQ	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PRKDC	2018	schmitzGeneticsPathogenesisDiffuse2018	DLBCL	2
PRKDC	2021	hubschmannMutationalMechanismsShaping2021	FL	2
PROS1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PRPS1	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	2
PRSS22	2012	loveGeneticLandscapeMutations2012	BL	3
PRSS7	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PRUNE2	2018	tiacciPervasiveMutationsJAKSTAT2018	PMBL	2
PTCH1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
PTEN	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
PTEN	2012	loveGeneticLandscapeMutations2012	BL	1
PTPN1	2014	gunawardanaRecurrentSomaticMutations2014	PMBL	1
PTPN14	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PTPN21	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
PTPN23	2013	morinMutationalStructuralAnalysis2013	DLBCL	3
PTPN6	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
PTPRD	2023	drevalGeneticSubdivisionsFollicular2023	FL	2
PTPRD	2023	drevalGeneticSubdivisionsFollicular2023	DLBCL	2
PTPRD	2016	spinaGeneticsNodalMarginal2016	MZL	1
PTPRF	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PTPRK	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
PTPRN	2012	loveGeneticLandscapeMutations2012	BL	3
PTPRT	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PXDNL	2019	paneaWholeGenomeLandscape2019	BL	3
PXK	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
PZP	2023	russler-germainMutationsAssociatedProgression2023	FL	2
RAB3GAP1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RAC2	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
RAD9A	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	3
RAF1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RAF1	2017	jalladesExomeSequencingIdentifies2017	MZL	2
RANBP2	2015	reichelFlowSortingExome2015	PMBL	2
RANBP6	2012	loveGeneticLandscapeMutations2012	BL	2
RAPGEF1	2011	morinFrequentMutationHistonemodifying2011	DLBCL	2
RAPGEF2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RAPGEF3	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RARA	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
RASGEF1A	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
RB1	2014	zhangGenomicLandscapeMantle2014	MCL	1
RB1	2013	morinMutationalStructuralAnalysis2013	DLBCL	1
RBM15B	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RBM38	2019	wienandGenomicAnalysesFlowsorted2019	PMBL	2
RBM6	2021	hubschmannMutationalMechanismsShaping2021	FL	2
RBP3	2012	loveGeneticLandscapeMutations2012	BL	3
RBP3	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
RCOR1	2016	spinaGeneticsNodalMarginal2016	MZL	2
RDH12	2023	gomezUltraDeepSequencingReveals2023	PMBL	2
RECQL4	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RELN	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RELN	2021	sarkozyMutationalLandscapeGray2021	PMBL	2
RET	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RET	2012	loveGeneticLandscapeMutations2012	BL	3
REV3L	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
RFC1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RFTN1	2021	dunsCharacterizationDLBCLPMBL2021	PMBL	2
RFTN1	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
RFX7	2019	grandeGenomewideDiscoverySomatic2019	BL	1
RFX7	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	1
RGAG1	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
RGS1	2019	mottokIntegrativeGenomicAnalysis2019	PMBL	2
RGS1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RGS4	2013	beaLandscapeSomaticMutations2013	MCL	2
RHEX	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
RHOA	2012	richterRecurrentMutationID32012	BL	1
RHOA	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	1
RHOA	2022	maSubtypespecificCooccurringGenetic2022	FL	2
RHOH	2001	pasqualucciHypermutationMultipleProtooncogenes2001	DLBCL	2
RHPN2	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RIF1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RIMS4	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RNF144B	2019	paneaWholeGenomeLandscape2019	BL	2
ROBO2	2014	zhangGenomicLandscapeMantle2014	MCL	2
ROCK1	2017	jalladesExomeSequencingIdentifies2017	MZL	2
ROR2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RPL10	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
RPL1L	2016	spinaGeneticsNodalMarginal2016	MZL	2
RPTOR	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
RRAGC	2016	okosunRecurrentMTORC1activatingRRAGC2016	DLBCL	1
RRAGC	2016	okosunRecurrentMTORC1activatingRRAGC2016	FL	1
RSL1D1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RUNDC1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
RUNX1	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
RYR1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
S1PR1	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
S1PR1	2020	pararajalingamCodingNoncodingDrivers2020	MCL	1
S1PR2	2014	muppidiLossSignalingGa132014	BL	2
S1PR2	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
S1PR2	2023	drevalGeneticSubdivisionsFollicular2023	FL	2
SAL3	2022	burkhardtClinicalRelevanceMolecular2022	BL	2
SALL3	2014	zhangGenomicLandscapeMantle2014	MCL	2
SALL3	2012	loveGeneticLandscapeMutations2012	BL	3
SAMD5	2016	spinaGeneticsNodalMarginal2016	MZL	2
SAMD9L	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
SAPS2	2012	loveGeneticLandscapeMutations2012	BL	3
SAPS3	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SARM1	2013	morinMutationalStructuralAnalysis2013	DLBCL	3
SBF1	2012	loveGeneticLandscapeMutations2012	BL	3
SCG3	2016	spinaGeneticsNodalMarginal2016	MZL	2
SCN9A	2023	gomezUltraDeepSequencingReveals2023	PMBL	2
SCYL1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SDK2	2015	novakWholeexomeAnalysisReveals2015	DLBCL	2
SEC14L5	2015	novakWholeexomeAnalysisReveals2015	DLBCL	2
SEL1L3	2018	schmitzGeneticsPathogenesisDiffuse2018	DLBCL	2
SEMA3A	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SEMA3D	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SEMA5A	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SENP7	2015	reichelFlowSortingExome2015	PMBL	2
SERINC2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SERPINA1	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
SERPINA9	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
SETD1B	2017	albuquerqueEnhancingKnowledgeDiscovery2017	DLBCL	1
SETD2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	2
SETD5	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
SETD5	2018	tiacciPervasiveMutationsJAKSTAT2018	PMBL	2
SETDB1	2015	reichelFlowSortingExome2015	PMBL	2
SF3B1	2012	loveGeneticLandscapeMutations2012	BL	3
SF3B1	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
SGK1	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
SGK1	2011	morinFrequentMutationHistonemodifying2011	FL	1
SGK1	2021	dunsCharacterizationDLBCLPMBL2021	PMBL	1
SH3PXD2B	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SHANK1	2012	loveGeneticLandscapeMutations2012	BL	3
SHMT2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SHROOM3	2023	russler-germainMutationsAssociatedProgression2023	FL	2
SI	2014	zhangGenomicLandscapeMantle2014	MCL	2
SIAH2	2015	reichelFlowSortingExome2015	PMBL	2
SIAH2	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
SIGLEC10	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SIN3A	2012	rossiCodingGenomeSplenic2012	MZL	1
SIN3A	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	1
SIN3A	2019	grandeGenomewideDiscoverySomatic2019	BL	1
SLC16A7	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SLC16A8	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
SLC17A6	2013	beaLandscapeSomaticMutations2013	MCL	2
SLC29A2	2012	loveGeneticLandscapeMutations2012	BL	3
SLC34A2	2021	hubschmannMutationalMechanismsShaping2021	DLBCL	2
SLC38A8	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
SLC4A8	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SLC5A1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SLC9A5	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SLITRK6	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
SMARCA1	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
SMARCA4	2012	richterRecurrentMutationID32012	BL	1
SMARCA4	2020	nadeuGenomicEpigenomicInsights2020b	MCL	1
SMARCA4	2015	greenMutationsEarlyFollicular2015	FL	1
SMARCA4	2017	reddyGeneticFunctionalDrivers2017	DLBCL	1
SMARCB1	2020	nadeuGenomicEpigenomicInsights2020b	MCL	2
SMC1A	2014	zhangGenomicLandscapeMantle2014	MCL	2
SMEK1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	2
SMO	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
SNTB2	2019	paneaWholeGenomeLandscape2019	BL	3
SOCS1	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
SOCS1	2023	drevalGeneticSubdivisionsFollicular2023	FL	1
SOCS1	2006	wenigerMutationsTumorSuppressor2006	PMBL	1
SOS2	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
SOX6	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SP140	2013	beaLandscapeSomaticMutations2013	MCL	1
SPEG	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SPEN	2012	rossiCodingGenomeSplenic2012	MZL	1
SPEN	2021	sarkozyMutationalLandscapeGray2021	PMBL	1
SPEN	2017	albuquerqueEnhancingKnowledgeDiscovery2017	DLBCL	1
SPTBN1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SRPX	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
SRRM2	2023	russler-germainMutationsAssociatedProgression2023	FL	2
SRRM2	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
ST6GAL1	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
ST8SIA3	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
STAB2	2023	russler-germainMutationsAssociatedProgression2023	FL	2
STAT3	2011	morinFrequentMutationHistonemodifying2011	DLBCL	1
STAT5B	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
STAT5B	2018	tiacciPervasiveMutationsJAKSTAT2018	PMBL	2
STAT6	2015	yildizActivatingSTAT6Mutations2015	FL	1
STAT6	2015	yildizActivatingSTAT6Mutations2015	DLBCL	1
STAT6	2009	ritzRecurrentMutationsSTAT62009	PMBL	1
STRAP	2023	gomezUltraDeepSequencingReveals2023	PMBL	2
STXBP5	2016	spinaGeneticsNodalMarginal2016	MZL	2
SULF2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
SWAP70	2012	rossiCodingGenomeSplenic2012	MZL	2
SYK	2017	reddyGeneticFunctionalDrivers2017	DLBCL	3
SYN2	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
SYNE1	2020	nadeuGenomicEpigenomicInsights2020b	MCL	1
SYNGAP1	2012	loveGeneticLandscapeMutations2012	BL	3
SYPL1	2013	morinMutationalStructuralAnalysis2013	DLBCL	2
TAF1	2016	spinaGeneticsNodalMarginal2016	MZL	2
TAF1	2013	morinMutationalStructuralAnalysis2013	DLBCL	1
TAF1L	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TAF4B	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TAP1	2018	schmitzGeneticsPathogenesisDiffuse2018	DLBCL	2
TBC1D15	2015	reichelFlowSortingExome2015	PMBL	2
TBC1D26	2014	zhangGenomicLandscapeMantle2014	MCL	2
TBC1D3F	2022	maSubtypespecificCooccurringGenetic2022	FL	2
TBC1D4	2018	arthurGenomewideDiscoverySomatic2018	DLBCL	2
TBC1D9B	2012	loveGeneticLandscapeMutations2012	BL	3
TBK1	2017	jalladesExomeSequencingIdentifies2017	MZL	2
TBL1XR1	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	1
TBL1XR1	2023	drevalGeneticSubdivisionsFollicular2023	FL	1
TBL1XR1	2012	rossiCodingGenomeSplenic2012	MZL	1
TBL1XR1	2022	maSubtypespecificCooccurringGenetic2022	BL	2
TBP	2012	lohrDiscoveryPrioritizationSomatic2012	DLBCL	2
TCF3	2012	schmitzBurkittLymphomaPathogenesis2012	BL	1
TCL1A	2019	grandeGenomewideDiscoverySomatic2019	BL	1
TCL1A	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
TCTN2	2016	spinaGeneticsNodalMarginal2016	MZL	2
TECRL	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
TERT	2020	nadeuGenomicEpigenomicInsights2020b	MCL	1
TET2	2023	thomasGeneticSubgroupsInform2023	BL	2
TET2	2017	albuquerqueEnhancingKnowledgeDiscovery2017	DLBCL	1
TFAP4	2019	grandeGenomewideDiscoverySomatic2019	BL	1
TGFBR2	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
THBS4	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TICRR	2015	reichelFlowSortingExome2015	PMBL	2
TIGD6	2012	loveGeneticLandscapeMutations2012	BL	3
TIMM50	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TIPARP	2017	reddyGeneticFunctionalDrivers2017	DLBCL	2
TLL2	2011	pasqualucciAnalysisCodingGenome2011	DLBCL	2
TLN1	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
TLN2	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TLR2	2018	chapuyMolecularSubtypesDiffuse2018	DLBCL	2
TLR2	2013	beaLandscapeSomaticMutations2013	MCL	1
TLR4	2020	fanComprehensiveCharacterizationDriver2020	DLBCL	3
TMC1	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TMEM161A	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
TMEM16E	2013	zhangGeneticHeterogeneityDiffuse2013	DLBCL	3
