pmid	doi	title	Hugo_Symbol
21816850	10.1095/biolreprod.111.091793	Spermatogonial stem cell self-renewal requires ETV5-mediated downstream activation of Brachyury in mice.	CXCR4
21806478	10.1517/14712598.2011.601737	Novel strategies for blood stem cell mobilization: special focus on plerixafor.	CXCR4
21749860	10.1016/j.bbrc.2011.06.172	A novel 2,6-diisopropylphenyl-docosahexaenoamide conjugate induces apoptosis in T cell acute lymphoblastic leukemia cell lines.	CXCR4
21740294	10.3109/10428194.2011.601698	Enhancement of the anti-tumor activity of therapeutic monoclonal antibodies by CXCR4 antagonists.	CXCR4
21729688	10.1016/j.clml.2011.03.035	Prognostic significance of leukopenia at the time of diagnosis in acute myeloid leukemia.	CXCR4
21672222	10.1186/1476-4598-10-73	The novel chemokine receptor CXCR7 regulates trans-endothelial migration of cancer cells.	CXCR4
21669033	10.3727/096368911X580536	Establishment, characterization, and successful adaptive therapy against human tumors of NKG cell, a new human NK cell line.	CXCR4
21518888	10.1073/pnas.1103154108	Down-regulation of homeobox genes MEIS1 and HOXA in MLL-rearranged acute leukemia impairs engraftment and reduces proliferation.	CXCR4
21518481		[Level of SDF-1/CXCR4 in children with acute leukemia and its significance].	CXCR4
21492180	10.1111/j.1537-2995.2011.03136.x	Effectiveness and cost analysis of ""just-in-time"" salvage plerixafor administration in autologous transplant patients with poor stem cell mobilization kinetics.	CXCR4
21483439	10.1038/leu.2011.76	Combination of drug therapy in acute lymphoblastic leukemia with a CXCR4 antagonist.	CXCR4
21474836	10.1177/1087057111403480	Imaging-based assay for identification and characterization of inhibitors of CXCR4-tropic HIV-1 envelope-dependent cell-cell fusion.	CXCR4
21468240	10.2147/CE.S7801	Plerixafor for autologous CD34 cell mobilization.	CXCR4
21458858	10.1016/j.leukres.2011.03.011	Rac-1 GTPase controls the capacity of human leukaemic lymphoblasts to migrate on fibronectin in response to SDF-1α (CXCL12).	CXCR4
21456010	10.1002/cncr.26113	Phosphorylated CXCR4 is associated with poor survival in adults with B-acute lymphoblastic leukemia.	CXCR4
21438839	10.3109/10428194.2011.568649	The microenvironment in hairy cell leukemia: pathways and potential therapeutic targets.	CXCR4
21210239	10.1007/s10014-010-0013-1	CXCL12/CXCR4 signaling in malignant brain tumors: a potential pharmacological therapeutic target.	CXCR4
21198864	10.1111/j.1600-0609.2010.01573.x	Efficacy of pre-emptively used plerixafor in patients mobilizing poorly after chemomobilization: a single centre experience.	CXCR4
24198526	10.2147/SCCAA.S6713	Increased mobilization and yield of stem cells using plerixafor in combination with granulocyte-colony stimulating factor for the treatment of non-Hodgkin's lymphoma and multiple myeloma.	CXCR4
21174490	10.3109/14653249.2010.542461	Transiently redirected T cells for adoptive transfer.	CXCR4
21159639	10.1158/0008-5472.CAN-10-1943	CXCL12 mediates immunosuppression in the lymphoma microenvironment after allogeneic transplantation of hematopoietic cells.	CXCR4
21106070	10.1186/1471-2407-10-644	If it is in the marrow, is it also in the blood? An analysis of 1,000 paired samples from patients with B-cell non-Hodgkin lymphoma.	CXCR4
21099212	10.1159/000321509	Plerixafor enables successful hematopoietic stem cell collection in an extensively pretreated patient with testicular cancer.	CXCR4
21098756	10.1345/aph.1P223	Plerixafor dosing and administration in a patient with dialysis-dependent renal failure.	CXCR4
21082960	10.1586/ehm.09.54	Mobilization of hematopoietic stem cells into the peripheral blood.	CXCR4
21048156	10.1182/blood-2010-01-262691	Chemotherapy resistance in acute lymphoblastic leukemia requires hERG1 channels and is overcome by hERG1 blockers.	CXCR4
21048105	10.4049/jimmunol.1001373	Methyl gallate exhibits potent antitumor activities by inhibiting tumor infiltration of CD4+CD25+ regulatory T cells.	CXCR4
20972470	10.1038/bmt.2010.249	Plerixafor with and without chemotherapy in poor mobilizers: results from the German compassionate use program.	CXCR4
20951741	10.1016/j.imlet.2010.09.022	New monoclonal antibodies against B-cell antigens: possible new strategies for diagnosis of primary cutaneous B-cell lymphomas.	CXCR4
20939442		Plerixafor. Only for certain patients when G-CSF stem cell mobilisation fails.	CXCR4
20938660	10.1007/s00277-010-1098-7	Hematopoietic stem cell mobilization with the reversible CXCR4 receptor inhibitor plerixafor (AMD3100)-Polish compassionate use experience.	CXCR4
20880037	10.1111/j.1537-2995.2010.02896.x	Plerixafor and granulocyte-colony-stimulating factor (G-CSF) in patients with lymphoma and multiple myeloma previously failing mobilization with G-CSF with or without chemotherapy for autologous hematopoietic stem cell mobilization: the Austrian experience on a named patient program.	CXCR4
20872671	10.1002/ijc.25236	Perivascular expression of CXCL9 and CXCL12 in primary central nervous system lymphoma: T-cell infiltration and positioning of malignant B cells.	CXCR4
20826182	10.1016/j.pharmthera.2010.08.009	Recent advances on the use of the CXCR4 antagonist plerixafor (AMD3100, Mozobil™) and potential of other CXCR4 antagonists as stem cell mobilizers.	CXCR4
20695076	10.4248/IJOS.09059	CXCL12/SDF-1 alpha activates NF-kappaB and promotes oral cancer invasion through the Carma3/Bcl10/Malt1 complex.	CXCR4
20689431	10.1097/CCO.0b013e32833d752c	Recent advances of IMiDs in cancer therapy.	CXCR4
20685493	10.1016/j.clinthera.2010.05.007	Plerixafor: A chemokine receptor-4 antagonist for mobilization of hematopoietic stem cells for transplantation after high-dose chemotherapy for non-Hodgkin's lymphoma or multiple myeloma.	CXCR4
20568229	10.1002/jcp.22284	Attenuation of CXCR4 responses by CCL18 in acute lymphocytic leukemia B cells.	CXCR4
20566945	10.1001/archdermatol.2010.113	A case of intravascular large B-cell lymphoma with atypical clinical manifestations and analysis of CXCL12 and CXCR4 expression.	CXCR4
20530974	10.1159/000315736	FDA review summary: Mozobil in combination with granulocyte colony-stimulating factor to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation.	CXCR4
20473162	10.1097/MOH.0b013e328338b7d5	Update on clinical experience with AMD3100, an SDF-1/CXCL12-CXCR4 inhibitor, in mobilization of hematopoietic stem and progenitor cells.	CXCR4
20411999	10.1592/phco.30.5.485	Plerixafor: a peripheral blood stem cell mobilizer.	CXCR4
20397073	10.1007/82_2010_26	CXCR4 in clinical hematology.	CXCR4
20360661		Plerixafor (Mozobil).	CXCR4
20153802	10.1016/j.exphem.2010.02.002	Fifth complement cascade protein (C5) cleavage fragments disrupt the SDF-1/CXCR4 axis: further evidence that innate immunity orchestrates the mobilization of hematopoietic stem/progenitor cells.	CXCR4
20141446	10.3109/10428190903560180	Am80 inhibits stromal cell-derived factor-1-induced chemotaxis in T-cell acute lymphoblastic leukemia cells.	CXCR4
20111071	10.1038/leu.2009.302	Development of resistance to dasatinib in Bcr/Abl-positive acute lymphoblastic leukemia.	CXCR4
19949101	10.4049/jimmunol.0901980	gammadelta T lymphocytes count is normal and expandable in peripheral blood of patients with follicular lymphoma, whereas it is decreased in tumor lymph nodes compared with inflammatory lymph nodes.	CXCR4
19929463	10.3109/14653240903121245	A combination of granulocyte-colony-stimulating factor (G-CSF) and plerixafor mobilizes more primitive peripheral blood progenitor cells than G-CSF alone: results of a European phase II study.	CXCR4
19927352	10.1002/jcla.20346	CXCL12 rs1801157 polymorphism in patients with breast cancer, Hodgkin's lymphoma, and non-Hodgkin's lymphoma.	CXCR4
19896878	10.1016/j.jfms.2009.09.008	Differential CXCR4 expression and function in subpopulations of the feline lymphoma cell line 3201 susceptible to feline immunodeficiency virus.	CXCR4
19834627	10.1358/dot.2009.45.7.1395292	Plerixafor hydrochloride: a novel agent for the mobilization of peripheral blood stem cells.	CXCR4
19757319	10.1080/10428190903216853	Inhibition of stromal cell-derived factor-1/CXCR4 axis for the cure of BCR-ABL positive chronic myeloid leukemia.	CXCR4
19748593	10.1016/j.bbmt.2009.09.003	A pharmacokinetic study of plerixafor in subjects with varying degrees of renal impairment.	CXCR4
19720922	10.1200/JCO.2008.20.7209	Phase III prospective randomized double-blind placebo-controlled trial of plerixafor plus granulocyte colony-stimulating factor compared with placebo plus granulocyte colony-stimulating factor for autologous stem-cell mobilization and transplantation for patients with non-Hodgkin's lymphoma.	CXCR4
19657955	10.1080/10428190903150847	Plerixafor inhibits chemotaxis toward SDF-1 and CXCR4-mediated stroma contact in a dose-dependent manner resulting in increased susceptibility of BCR-ABL+ cell to Imatinib and Nilotinib.	CXCR4
19657116	10.1182/blood-2008-11-189308	Inhibition of the SDF-1alpha-CXCR4 axis by the CXCR4 antagonist AMD3100 suppresses the migration of cultured cells from ATL patients and murine lymphoblastoid cells from HTLV-I Tax transgenic mice.	CXCR4
19557626	10.1080/10428190902991837	The stromal derived factor-1\CXCR4 axis--a legitimate therapeutic target in multiple myeloma?	CXCR4
19483760	10.1038/bmt.2009.119	Safety and preliminary efficacy of plerixafor (Mozobil) in combination with chemotherapy and G-CSF: an open-label, multicenter, exploratory trial in patients with multiple myeloma and non-Hodgkin's lymphoma undergoing stem cell mobilization.	CXCR4
19391039	10.1080/10428190902893801	Dexamethasone and hypoxia upregulate CXCR4 expression in myeloma cells.	CXCR4
19347723	10.1080/10428190902730243	Sensitising leukemic cells by targeting microenvironment.	CXCR4
19344405	10.1111/j.1365-2141.2009.07648.x	CXCR4 mediates the homing of B cell progenitor acute lymphoblastic leukaemia cells to the bone marrow via activation of p38MAPK.	CXCR4
19308288	10.1593/neo.81508	Staphylococcal superantigen-like 10 inhibits CXCL12-induced human tumor cell migration.	CXCR4
19275275	10.2165/00003495-200969030-00007	Plerixafor: in patients with non-Hodgkin's lymphoma or multiple myeloma.	CXCR4
19242508	10.1038/jid.2009.45	Cutaneous T-cell lymphoma: roles for chemokines and chemokine receptors.	CXCR4
19228923	10.1182/blood-2008-10-185827	Mantle cell lymphoma cells express high levels of CXCR4, CXCR5, and VLA-4 (CD49d): importance for interactions with the stromal microenvironment and specific targeting.	CXCR4
19180104	10.1038/nrd2819	Plerixafor.	CXCR4
19167685	10.1016/j.bbmt.2008.11.028	Treatment with plerixafor in non-Hodgkin's lymphoma and multiple myeloma patients to increase the number of peripheral blood stem cells when given a mobilizing regimen of G-CSF: implications for the heavily pretreated patient.	CXCR4
19161986	10.1016/j.bcp.2008.12.014	The AMD3100 story: the path to the discovery of a stem cell mobilizer (Mozobil).	CXCR4
19135941	10.1016/j.bbmt.2008.10.018	Pharmacokinetics and pharmacodynamics of plerixafor in patients with non-Hodgkin lymphoma and multiple myeloma.	CXCR4
21076551	10.1159/000235954	Turning CD34 Non-Mobilizers into Mobilizers: A Case Report Involving Plerixafor (AMD3100).	CXCR4
19064997	10.1074/jbc.M804935200	Secreted trefoil factor 2 activates the CXCR4 receptor in epithelial and lymphocytic cancer cell lines.	CXCR4
18940680	10.1016/j.bbmt.2008.08.011	A phase II study of plerixafor (AMD3100) plus G-CSF for autologous hematopoietic progenitor cell mobilization in patients with Hodgkin lymphoma.	CXCR4
18847313	10.1517/14712598.8.11.1797	Plerixafor, a CXCR4 antagonist for the mobilization of hematopoietic stem cells.	CXCR4
18561120	10.1002/path.2372	Distinct signatures of B-cell homeostatic and activation-dependent chemokine receptors in the development and progression of extragastric MALT lymphomas.	CXCR4
18488221	10.1007/s00262-008-0528-z	Expression and function of T cell homing molecules in Hodgkin's lymphoma.	CXCR4
18374178	10.1016/S0076-6879(07)00427-2	Rho GTPases and regulation of hematopoietic stem cell localization.	CXCR4
18322253	10.3324/haematol.12098	Bone marrow stromal cells and the upregulation of interleukin-8 production in human T-cell acute lymphoblastic leukemia through the CXCL12/CXCR4 axis and the NF-kappaB and JNK/AP-1 pathways.	CXCR4
18277033	10.2169/internalmedicine.47.0500	Peripheral T-cell lymphoma following diffuse large B-cell lymphoma associated with celiac disease.	CXCR4
18172310	10.1158/0008-5472.CAN-07-2778	PAX5/TEL acts as a transcriptional repressor causing down-modulation of CD19, enhances migration to CXCL12, and confers survival advantage in pre-BI cells.	CXCR4
18080041		Molecule of the month. Plerixafor hydrochloride.	CXCR4
17914737	10.1002/pbc.21370	Chemokine CXCL12 enhances proliferation in pre-B-ALL via STAT5 activation.	CXCR4
17875700	10.1158/0008-5472.CAN-06-4722	Differential regulation of hypoxia-induced CXCR4 triggering during B-cell development and lymphomagenesis.	CXCR4
17784839	10.1089/scd.2006.0087	Improved mobilization of peripheral blood CD34+ cells and dendritic cells by AMD3100 plus granulocyte-colony-stimulating factor in non-Hodgkin's lymphoma patients.	CXCR4
17697366	10.1186/ar2210	B cells in Sjögren's syndrome: indications for disturbed selection and differentiation in ectopic lymphoid tissue.	CXCR4
17641901	10.1007/s00401-007-0258-x	Expression pattern and cellular sources of chemokines in primary central nervous system lymphoma.	CXCR4
17568820	10.1038/sj.leu.2404769	Focal adhesion kinase is required for CXCL12-induced chemotactic and pro-adhesive responses in hematopoietic precursor cells.	CXCR4
17553309		[The role of stromal cell derived factor-1/CXCR4 biological axis in tumor metastasis of non-Hodgkin lymphoma].	CXCR4
17488655	10.3324/haematol.10621	Interaction of interleukin-7 and interleukin-3 with the CXCL12-induced proliferation of B-cell progenitor acute lymphoblastic leukemia.	CXCR4
17410186	10.1038/sj.leu.2404684	CXCR4 antagonists mobilize childhood acute lymphoblastic leukemia cells into the peripheral blood and inhibit engraftment.	CXCR4
17369141	10.1309/NUQHJ79BHWYD9TAF	Malignant B cells from patients with primary central nervous system lymphoma express stromal cell-derived factor-1.	CXCR4
17336267	10.1016/j.bbrc.2007.02.053	Dynamic interplay between the neutral glycosphingolipid CD77/Gb3 and the therapeutic antibody target CD20 within the lipid bilayer of model B lymphoma cells.	CXCR4
17324341	10.3816/clm.2007.n.009	AMD3100 affects autograft lymphocyte collection and progression-free survival after autologous stem cell transplantation in non-Hodgkin lymphoma.	CXCR4
17324009	10.2165/00126839-200708020-00006	Plerixafor: AMD 3100, AMD3100, JM 3100, SDZ SID 791.	CXCR4
17290476	10.1002/anie.200604295	siRNA delivery into human T cells and primary cells with carbon-nanotube transporters.	CXCR4
17198877	10.1016/j.exphem.2006.09.006	Gene-expression profiling during curcumin-induced apoptosis reveals downregulation of CXCR4.	CXCR4
17079483	10.1158/0008-5472.CAN-06-1981	Eradication of tumor colonization and invasion by a B cell-specific immunotoxin in a murine model for human primary intraocular lymphoma.	CXCR4
17071491	10.1080/10428190600775599	Survey of chemokine receptor expression reveals frequent co-expression of skin-homing CCR4 and CCR10 in adult T-cell leukemia/lymphoma.	CXCR4
17064769	10.1016/j.leukres.2006.09.012	CXCR4 expression during tumour cell death.	CXCR4
17058243	10.1002/hep.21365	Loss of IL-7 receptor alpha-chain (CD127) expression in acute HCV infection associated with viral persistence.	CXCR4
17049119	10.1111/j.1745-7254.2006.00415.x	Inhibitory effect of triptolide on lymph node metastasis in patients with non-Hodgkin lymphoma by regulating SDF-1/CXCR4 axis in vitro.	CXCR4
17005036	10.1186/1742-4690-3-64	Construction of doxycyline-dependent mini-HIV-1 variants for the development of a virotherapy against leukemias.	CXCR4
16990769	10.1038/sj.leu.2404390	T cells stimulated by CD40L positive leukemic blasts-pulsed dendritic cells meet optimal functional requirements for adoptive T-cell therapy.	CXCR4
16939815	10.1016/j.exphem.2006.05.004	Characterization of in vitro migratory properties of anti-CD19 chimeric receptor-redirected CIK cells for their potential use in B-ALL immunotherapy.	CXCR4
16923552	10.1080/10428190600562112	The SDF-1 G &gt; A polymorphism at position 801 plays no role in multiple myeloma but may contribute to an inferior cause-specific survival in chronic lymphocytic leukemia.	CXCR4
16863911	10.1016/j.exphem.2006.06.003	The CXCR4 antagonist AMD3100 releases a subset of G-CSF-primed peripheral blood progenitor cells with specific gene expression characteristics.	CXCR4
16815309	10.1016/j.bcp.2006.05.010	Characterization of the molecular pharmacology of AMD3100: a specific antagonist of the G-protein coupled chemokine receptor, CXCR4.	CXCR4
16679918	10.1097/01.mph.0000212908.14642.a5	Chemokine IL-8 and chemokine receptor CXCR3 and CXCR4 gene expression in childhood acute lymphoblastic leukemia at first relapse.	CXCR4
16619289	10.1002/eji.200535799	Roles for phosphoinositide 3-kinases, Bruton's tyrosine kinase, and Jun kinases in B lymphocyte chemotaxis and homing.	CXCR4
16584580		[Expression of SDF-1alpha and its receptor CXCR4 in acute leukemias and their relationship with extramedullary infiltration].	CXCR4
16476057	10.1111/j.1365-2567.2005.02311.x	Epstein-Barr virus infection negatively impacts the CXCR4-dependent migration of tonsillar B cells.	CXCR4
16454701	10.2174/138945006775270187	Lymphoproliferative disorders and chemokines.	CXCR4
16373702	10.1158/1535-7163.MCT-05-0146	Transcript profiling in peripheral T-cell lymphoma, not otherwise specified, and diffuse large B-cell lymphoma identifies distinct tumor profile signatures.	CXCR4
16269859	10.1159/000088410	Role of CXCR4 chemokine receptor blockade using AMD3100 for mobilization of autologous hematopoietic progenitor cells.	CXCR4
16236608	10.1080/10428190500215027	CXCR4 chemokine receptors, histone deacetylase inhibitors and acute lymphoblastic leukemia.	CXCR4
16211229		Overexpression of G protein-coupled receptors in cancer cells: involvement in tumor progression.	CXCR4
16204308	10.1182/blood-2005-04-1492	Skin homing of Sézary cells involves SDF-1-CXCR4 signaling and down-regulation of CD26/dipeptidylpeptidase IV.	CXCR4
16178723	10.2174/1389557054867075	Potential clinical applications of the CXCR4 antagonist bicyclam AMD3100.	CXCR4
16118018	10.1016/j.leukres.2005.07.009	Chemokine receptor expression and function in childhood acute lymphoblastic leukemia of B-lineage.	CXCR4
16080846		[The expression and clinical significance of stromal cell-derived factor-1 and CXCR4 in acute leukemia and malignant lymphoma].	CXCR4
16038794	10.1016/j.cellsig.2004.12.009	Heterologous regulation of chemokine receptor signaling by the lipid phosphatase SHIP in lymphocytes.	CXCR4
16018941	10.1016/j.urolonc.2005.02.004	Expression of the chemokine receptor CCR7 in prostate cancer presenting with generalized lymphadenopathy: report of a case, review of the literature, and analysis of chemokine receptor expression.	CXCR4
15967804	10.1182/blood-2005-01-0324	Expression of the chemokine receptors CXCR4, CXCR5, and CCR7 in primary central nervous system lymphoma.	CXCR4
15923599	10.1200/JCO.2005.55.250	Clinical use of AMD3100 to mobilize CD34+ cells in patients affected by non-Hodgkin's lymphoma or multiple myeloma.	CXCR4
15854291		[Expression of stromal cell derived factor-1(SDF-1) and its receptor CXCR4 in hematologic malignancies].	CXCR4
15833868	10.1158/0008-5472.CAN-04-4280	Construction of a minimal HIV-1 variant that selectively replicates in leukemic derived T-cell lines: towards a new virotherapy approach.	CXCR4
15833862	10.1158/0008-5472.CAN-04-3402	Defective p38 mitogen-activated protein kinase signaling impairs chemotaxic but not proliferative responses to stromal-derived factor-1alpha in acute lymphoblastic leukemia.	CXCR4
33170753	10.1080/17474086.2020.1839885	Chemokine receptor CXCR4: An important player affecting the molecular-targeted drugs commonly used in hematological malignancies.	CXCR4
32265150	10.1016/j.clml.2020.02.016	Increased Muscle CXCR4 Expression in the Setting of Rare Muscle-invasive Multiple Myeloma.	CXCR4
31471373	10.3324/haematol.2019.216218	CXCR4 upregulation is an indicator of sensitivity to B-cell receptor/PI3K blockade and a potential resistance mechanism in B-cell receptor-dependent diffuse large B-cell lymphomas.	CXCR4
31096215	10.1159/000497430	C-X-C Chemokine Receptor 4 in Diffuse Large B Cell Lymphoma: Achievements and Challenges.	CXCR4
30408147	10.1111/bjh.15670	CXCR4 mutations in lymphoplasmacytic lymphoma lead to altered CXCR4 expression.	CXCR4
30190015	10.1016/j.hoc.2018.05.007	Working Toward a Genomic Prognostic Classification of Waldenström Macroglobulinemia: C-X-C Chemokine Receptor Type 4 Mutation and Beyond.	CXCR4
29954928	10.3324/haematol.2017.180505	Pharmacological modulation of CXCR4 cooperates with BET bromodomain inhibition in diffuse large B-cell lymphoma.	CXCR4
29642081	10.1097/RLI.0000000000000469	[68Ga]Ga-Pentixafor PET/MRI for CXCR4 Imaging of Chronic Lymphocytic Leukemia: Preliminary Results.	CXCR4
29363736	10.1111/bjh.15096	Potential influence of concomitant chemotherapy on CXCR4 expression in receptor directed endoradiotherapy.	CXCR4
28282510	10.1016/j.hemonc.2017.01.002	CXCR4 (CD184) expression on stem cell harvest and CD34<sup>+</sup> cells post-transplant.	CXCR4
27268124	10.1016/j.clml.2016.04.014	Clinical Validation of a CXCR4 Mutation Screening Assay for Waldenstrom Macroglobulinemia.	CXCR4
26659815	10.1111/bjh.13897	Clonal architecture of CXCR4 WHIM-like mutations in Waldenström Macroglobulinaemia.	CXCR4
26350264	10.1158/1078-0432.CCR-15-0987	ROS-Induced CXCR4 Signaling Regulates Mantle Cell Lymphoma (MCL) Cell Survival and Drug Resistance in the Bone Marrow Microenvironment via Autophagy.	CXCR4
25704881	10.18632/oncotarget.3343	Dysregulated CXCR4 expression promotes lymphoma cell survival and independently predicts disease progression in germinal center B-cell-like diffuse large B-cell lymphoma.	CXCR4
25378977	10.3904/kjim.2014.29.6.785	Clinical significance of nuclear factor κB and chemokine receptor CXCR4 expression in patients with diffuse large B-cell lymphoma who received rituximab-based therapy.	CXCR4
25231113	10.1002/path.4446	CXCR4 expression enhances diffuse large B cell lymphoma dissemination and decreases patient survival.	CXCR4
24859274	10.1371/journal.pone.0098194	Decreased expression of CXCR4 chemokine receptor in bone marrow after chemotherapy in patients with non-Hodgkin lymphomas is a good prognostic factor.	CXCR4
23754844	10.1158/1541-7786.MCR-13-0114	Dynamic chemotherapy-induced upregulation of CXCR4 expression: a mechanism of therapeutic resistance in pediatric AML.	CXCR4
22936065	10.1038/modpathol.2012.134	Chemokine receptors in gastric MALT lymphoma: loss of CXCR4 and upregulation of CXCR7 is associated with progression to diffuse large B-cell lymphoma.	CXCR4
19391039	10.1080/10428190902893801	Dexamethasone and hypoxia upregulate CXCR4 expression in myeloma cells.	CXCR4
17875700	10.1158/0008-5472.CAN-06-4722	Differential regulation of hypoxia-induced CXCR4 triggering during B-cell development and lymphomagenesis.	CXCR4
17488655	10.3324/haematol.10621	Interaction of interleukin-7 and interleukin-3 with the CXCL12-induced proliferation of B-cell progenitor acute lymphoblastic leukemia.	CXCR4
17198877	10.1016/j.exphem.2006.09.006	Gene-expression profiling during curcumin-induced apoptosis reveals downregulation of CXCR4.	CXCR4
34255748	10.1172/JCI143119	Nuclear PFKP promotes CXCR4-dependent infiltration by T cell acute lymphoblastic leukemia.	CXCR4
32581241	10.1038/s41467-020-16927-w	Synergism between IL7R and CXCR4 drives BCR-ABL induced transformation in Philadelphia chromosome-positive acute lymphoblastic leukemia.	CXCR4
31221512	10.1016/j.clml.2019.03.009	Characteristics of Waldenström Macroglobulinemia in Korean Patients According to Mutational Status of MYD88 and CXCR4: Analysis Using Ultra-Deep Sequencing.	CXCR4
29472546	10.1038/s41408-018-0056-9	CXCR4 can induce PI3Kδ inhibitor resistance in ABC DLBCL.	CXCR4
28952842	10.1080/10428194.2017.1379077	Clinical significance of chemokine receptor CXCR4 and mammalian target of rapamycin (mTOR) expression in patients with diffuse large B-cell lymphoma.	CXCR4
28877839	10.3881/j.issn.1000-503X.2017.04.019	Significances of MYD88<sup>L265P</sup> and CXCR4<sup>WHIM</sup> Mutations in Waldenstrom Macroglobulinemia.	CXCR4
28619846	10.3324/haematol.2016.159517	Acute lymphoblastic leukemia cells create a leukemic niche without affecting the CXCR4/CXCL12 axis.	CXCR4
28280994	10.1007/s00277-017-2968-z	Detection of MYD88 L265P and WHIM-like CXCR4 mutation in patients with IgM monoclonal gammopathy related disease.	CXCR4
27544389	10.1007/s00432-016-2220-6	Differential somatostatin and CXCR4 chemokine receptor expression in MALT-type lymphoma of gastric and extragastric origin.	CXCR4
26931577	10.1189/jlb.5MA0915-394R	Role of CXCR4-mediated bone marrow colonization in CNS infiltration by T cell acute lymphoblastic leukemia.	CXCR4
25819228	10.1111/bjh.13361	MYD88 L265P and CXCR4 mutations in lymphoplasmacytic lymphoma identify cases with high disease activity.	CXCR4
24711662	10.1182/blood-2014-03-564583	C1013G/CXCR4 acts as a driver mutation of tumor progression and modulator of drug resistance in lymphoplasmacytic lymphoma.	CXCR4
24497931	10.1371/journal.pone.0085926	CXCR7 is highly expressed in acute lymphoblastic leukemia and potentiates CXCR4 response to CXCL12.	CXCR4
21740294	10.3109/10428194.2011.601698	Enhancement of the anti-tumor activity of therapeutic monoclonal antibodies by CXCR4 antagonists.	CXCR4
21518481		[Level of SDF-1/CXCR4 in children with acute leukemia and its significance].	CXCR4
20568229	10.1002/jcp.22284	Attenuation of CXCR4 responses by CCL18 in acute lymphocytic leukemia B cells.	CXCR4
15454484	10.1182/blood-2004-03-0799	Chemokine receptor expression in EBV-associated lymphoproliferation in hu/SCID mice: implications for CXCL12/CXCR4 axis in lymphoma generation.	CXCR4
33735664	10.1016/j.neo.2021.02.002	Molecular and genetic biomarkers implemented from next-generation sequencing provide treatment insights in clinical practice for Waldenström macroglobulinemia.	CXCR4
31346528	10.1155/2019/5601396	Notch/CXCR4 Partnership in Acute Lymphoblastic Leukemia Progression.	CXCR4
29153094	10.1016/j.cancergen.2017.09.002	Differences between chronic lymphocytic leukaemia and small lymphocytic lymphoma cells by proteomic profiling and SNP microarray analysis.	CXCR4
28533307	10.1182/blood-2017-04-776740	SOX11 promotes tumor protective microenvironment interactions through CXCR4 and FAK regulation in mantle cell lymphoma.	CXCR4
25681335	10.4049/jimmunol.1402610	Bortezomib inhibits expression of TGF-β1, IL-10, and CXCR4, resulting in decreased survival and migration of cutaneous T cell lymphoma cells.	CXCR4
24366360	10.1182/blood-2013-09-525808	The genomic landscape of Waldenstrom macroglobulinemia is characterized by highly recurring MYD88 and WHIM-like CXCR4 mutations, and small somatic deletions associated with B-cell lymphomagenesis.	CXCR4
24239175	10.1016/j.leukres.2013.10.016	High CXCR4 and low VLA-4 expression predicts poor survival in adults with acute lymphoblastic leukemia.	CXCR4
24035716	10.1016/j.clml.2013.05.013	CXC chemokine receptor 4 expression, CXC chemokine receptor 4 activation, and wild-type nucleophosmin are independently associated with unfavorable prognosis in patients with acute myeloid leukemia.	CXCR4
21474836	10.1177/1087057111403480	Imaging-based assay for identification and characterization of inhibitors of CXCR4-tropic HIV-1 envelope-dependent cell-cell fusion.	CXCR4
21048156	10.1182/blood-2010-01-262691	Chemotherapy resistance in acute lymphoblastic leukemia requires hERG1 channels and is overcome by hERG1 blockers.	CXCR4
20141446	10.3109/10428190903560180	Am80 inhibits stromal cell-derived factor-1-induced chemotaxis in T-cell acute lymphoblastic leukemia cells.	CXCR4
19228923	10.1182/blood-2008-10-185827	Mantle cell lymphoma cells express high levels of CXCR4, CXCR5, and VLA-4 (CD49d): importance for interactions with the stromal microenvironment and specific targeting.	CXCR4
16679918	10.1097/01.mph.0000212908.14642.a5	Chemokine IL-8 and chemokine receptor CXCR3 and CXCR4 gene expression in childhood acute lymphoblastic leukemia at first relapse.	CXCR4
26058076	10.1016/j.ccell.2015.05.003	CXCR4 Is Required for Leukemia-Initiating Cell Activity in T Cell Acute Lymphoblastic Leukemia.	CXCR4
28694325	10.1182/blood-2017-03-770982	TCR-CXCR4 signaling stabilizes cytokine mRNA transcripts via a PREX1-Rac1 pathway: implications for CTCL.	CXCR4
19064997	10.1074/jbc.M804935200	Secreted trefoil factor 2 activates the CXCR4 receptor in epithelial and lymphocytic cancer cell lines.	CXCR4
11157475	10.1182/blood.v97.3.608	SHP2 and cbl participate in alpha-chemokine receptor CXCR4-mediated signaling pathways.	CXCR4
18636124	10.1371/journal.pone.0002816	Polymorphisms in the estrogen receptor 1 and vitamin C and matrix metalloproteinase gene families are associated with susceptibility to lymphoma.	CXCR4
